#2023-08-11T11:24:55
0,0.00000,-0.26042,30000,0,0.000000,NA
1,0.00000,-0.31250,30000,0,0.000000,NA
2,0.00000,-0.31250,30000,0,0.000000,NA
3,0.00000,0.13021,30000,0,0.000000,FLUSH
4,0.00000,0.13021,30000,0,0.000000,FLUSH
5,0.00000,0.15625,30000,0,0.000000,FLUSH
6,0.00000,0.10417,30000,0,0.000000,FLUSH
7,0.00000,-1.45833,28539,1,0.000000,FLUSH
8,0.00000,-1.87500,26985,1,0.000000,FLUSH
9,0.00000,-2.03125,25432,1,0.000000,FLUSH
10,0.00000,-2.13542,23871,1,0.000000,FLUSH
11,0.00000,-2.18750,22317,1,0.000000,FLUSH
12,0.00000,-2.21354,20763,1,0.000000,FLUSH
13,0.00000,-2.23958,19210,1,0.000000,FLUSH
14,0.00000,-1.90104,17998,1,0.000000,FLUSH
15,0.00000,0.36458,18326,1,0.000000,FLUSH
16,0.00000,0.41667,19879,1,0.000000,FLUSH
17,0.00000,0.98958,21432,1,0.000000,FLUSH
18,0.00000,1.17188,22986,1,0.000000,FLUSH
19,0.00000,1.22396,24540,1,0.000000,FLUSH
20,0.00000,1.27604,26102,1,0.000000,FLUSH
21,0.00000,1.35417,27655,1,0.000000,FLUSH
22,0.00000,1.43229,29208,1,0.000000,FLUSH
23,0.00000,0.75521,29977,0,0.000000,FLUSH
24,0.00000,-1.14583,29221,1,0.000000,FLUSH
25,0.00000,-1.95312,27668,1,0.000000,FLUSH
26,0.00000,-2.16146,26115,1,0.000000,FLUSH
27,0.00000,-2.23958,24562,1,0.000000,FLUSH
28,0.00000,-2.26563,23009,1,0.000000,FLUSH
29,0.00000,-2.29167,21456,1,0.000000,FLUSH
30,0.00000,-2.29167,19900,1,0.000000,FLUSH
31,0.00000,-2.31771,18346,1,0.000000,FLUSH
32,0.00000,-0.70312,18000,1,0.000000,FLUSH
33,0.00000,1.53646,19043,1,0.000000,FLUSH
34,0.00000,1.56250,20596,1,0.000000,FLUSH
35,0.00000,1.56250,22149,1,0.000000,FLUSH
36,0.00000,1.58854,23703,1,0.000000,FLUSH
37,0.00000,1.61458,25256,1,0.000000,FLUSH
38,0.00000,1.61458,26810,1,0.000000,FLUSH
39,0.00000,1.64062,28363,1,0.000000,FLUSH
40,0.00000,1.61458,29918,1,0.000000,FLUSH
41,0.00000,0.85938,30021,0,0.000000,FLUSH
42,0.00000,0.83333,30021,0,0.000000,NA
43,0.00000,0.80729,30021,0,0.000000,NA
44,0.00000,0.83333,30021,0,0.000000,FLUSH
45,0.00000,0.83333,30021,0,0.000000,FLUSH
46,0.00000,0.85938,30021,0,0.000000,FLUSH
47,0.00000,0.83333,30021,0,0.000000,FLUSH
48,0.00000,0.02604,28646,1,0.000000,FLUSH
49,0.00000,0.02604,27093,1,0.000000,FLUSH
50,0.00000,0.00000,25532,1,0.000000,FLUSH
51,0.00000,-0.02604,23979,1,0.000000,FLUSH
52,0.00000,-0.02604,22426,1,0.000000,FLUSH
53,0.00000,-0.05208,20872,1,0.000000,FLUSH
54,0.00000,-0.07812,19319,1,0.000000,FLUSH
55,0.00000,0.26042,17998,1,0.000000,FLUSH
56,0.00000,0.62500,18219,1,0.000000,FLUSH
57,0.00000,1.43229,19772,1,0.000000,FLUSH
58,0.00000,1.48438,21326,1,0.000000,FLUSH
59,0.00000,1.22396,22879,1,0.000000,FLUSH
60,0.00000,1.48438,24436,1,0.000000,FLUSH
61,0.00000,1.58854,25989,1,0.000000,FLUSH
62,0.00000,1.32813,27542,1,0.000000,FLUSH
63,0.00000,1.58854,29095,1,0.000000,FLUSH
64,0.00000,0.28646,29978,0,0.000000,FLUSH
65,0.00000,0.00000,29348,1,0.000000,FLUSH
66,0.00000,-0.07812,27795,1,0.000000,FLUSH
67,0.00000,-0.10417,26241,1,0.000000,FLUSH
68,0.00000,-0.07812,24688,1,0.000000,FLUSH
69,0.00000,-0.07812,23135,1,0.000000,FLUSH
70,0.00000,-0.07812,21573,1,0.000000,FLUSH
71,0.00000,-0.10417,20019,1,0.000000,FLUSH
72,0.00000,-0.13021,18466,1,0.000000,FLUSH
73,0.00000,0.70312,17998,1,0.000000,FLUSH
74,0.00000,1.56250,19078,1,0.000000,FLUSH
75,0.00000,1.56250,20631,1,0.000000,FLUSH
76,0.00000,1.56250,22184,1,0.000000,FLUSH
77,0.00000,1.56250,23737,1,0.000000,FLUSH
78,0.00000,1.58854,25290,1,0.000000,FLUSH
79,0.00000,1.53646,26844,1,0.000000,FLUSH
80,0.00000,1.58854,28399,1,0.000000,FLUSH
81,0.00000,1.61458,29952,0,0.000000,FLUSH
82,0.00000,0.72917,30021,0,0.000000,FLUSH
83,0.00000,-0.10417,28518,1,0.000000,FLUSH
84,0.00000,-0.13021,26965,1,0.000000,FLUSH
85,0.00000,-0.15625,25412,1,0.000000,FLUSH
86,0.00000,-0.13021,23859,1,0.000000,FLUSH
87,0.00000,-0.15625,22305,1,0.000000,FLUSH
