SERIAL_NO=0
HW_VERSION=3.01
FW_VERSION=3.09
FLUSH,START,0,2023-08-21T12:16:05
FLUSH,STOP,0,2023-08-21T12:16:52
FLUSH,START,0,2023-08-21T12:16:54
FLUSH,STOP,0,2023-08-21T12:19:09
SAMPLE,START,2,2023-08-21T12:19:09
SAMPLE_VOL=3000
SAMPLE,STOP,2,2023-08-21T12:31:58
PRESERVE,START,2,2023-08-21T12:32:11
PRESERVE,STOP,2,2023-08-21T12:44:23
CLEANSE_CHAN,START,0,2023-08-21T12:44:42
CLEANSE_CHAN,STOP,0,2023-08-21T12:50:45	
