#2023-08-11T11:48:52
0,0.00000,-0.15625,30000,0,0.000000,NA
1,0.00000,-0.15625,30000,0,0.000000,NA
2,0.00000,-0.15625,30000,0,0.000000,NA
3,0.00000,-0.13021,30000,0,0.000000,FLUSH
4,0.00000,-0.13021,30000,0,0.000000,FLUSH
5,0.00000,-0.13021,30000,0,0.000000,FLUSH
6,0.00000,-0.13021,30000,0,0.000000,FLUSH
7,0.00000,-1.25000,28544,1,0.000000,FLUSH
8,0.00000,-1.53646,26991,1,0.000000,FLUSH
9,0.00000,-1.64062,25438,1,0.000000,FLUSH
10,0.00000,-1.69271,23884,1,0.000000,FLUSH
11,0.00000,-1.71875,22331,1,0.000000,FLUSH
12,0.00000,-1.74479,20770,1,0.000000,FLUSH
13,0.00000,-1.74479,19218,1,0.000000,FLUSH
14,0.00000,-1.43229,18000,1,0.000000,FLUSH
15,0.00000,0.18229,18325,1,0.000000,FLUSH
16,0.00000,0.54688,19877,1,0.000000,FLUSH
17,0.00000,1.32813,21430,1,0.000000,FLUSH
18,0.00000,1.35417,22984,1,0.000000,FLUSH
19,0.00000,1.32813,24537,1,0.000000,FLUSH
20,0.00000,1.32813,26090,1,0.000000,FLUSH
21,0.00000,1.35417,27644,1,0.000000,FLUSH
22,0.00000,1.38021,29199,1,0.000000,FLUSH
23,0.00000,0.41667,30065,0,0.000000,FLUSH
24,0.00000,-0.96354,29317,1,0.000000,FLUSH
25,0.00000,-1.58854,27763,1,0.000000,FLUSH
26,0.00000,-1.71875,26210,1,0.000000,FLUSH
27,0.00000,-1.74479,24657,1,0.000000,FLUSH
28,0.00000,-1.77083,23105,1,0.000000,FLUSH
29,0.00000,-1.79688,21552,1,0.000000,FLUSH
30,0.00000,-1.82292,19998,1,0.000000,FLUSH
31,0.00000,-1.82292,18445,1,0.000000,FLUSH
32,0.00000,-0.31250,17999,1,0.000000,FLUSH
33,0.00938,2.00521,19098,1,0.000000,FLUSH
34,0.00000,2.00521,20651,1,0.000000,FLUSH
35,0.00000,2.00521,22204,1,0.000000,FLUSH
36,0.00000,2.03125,23758,1,0.000000,FLUSH
37,0.00000,2.03125,25311,1,0.000000,FLUSH
38,0.00000,2.03125,26864,1,0.000000,FLUSH
39,0.00000,2.05729,28418,1,0.000000,FLUSH
40,0.00000,2.03125,29971,0,0.000000,FLUSH
41,0.00000,0.93750,29979,0,0.000000,FLUSH
42,0.00000,0.96354,29979,0,0.000000,NA
43,0.00000,0.93750,29979,0,0.000000,NA
44,0.00000,0.93750,29979,0,0.000000,FLUSH
45,0.00000,0.93750,29979,0,0.000000,FLUSH
46,0.00000,0.93750,29979,0,0.000000,FLUSH
47,0.00000,0.93750,29979,0,0.000000,FLUSH
48,0.00000,-0.10417,28722,1,0.000000,FLUSH
49,0.00000,-0.20833,27169,1,0.000000,FLUSH
50,0.00000,-0.15625,25616,1,0.000000,FLUSH
51,0.00000,-0.33854,24063,1,0.000000,FLUSH
52,0.00000,-0.31250,22502,1,0.000000,FLUSH
53,0.00000,-0.31250,20949,1,0.000000,FLUSH
54,0.00000,-0.31250,19395,1,0.000000,FLUSH
55,0.00000,-0.31250,17999,1,0.000000,FLUSH
56,0.00000,0.75521,18120,1,0.000000,FLUSH
57,0.00000,1.64062,19673,1,0.000000,FLUSH
58,0.00000,1.77083,21226,1,0.000000,FLUSH
59,0.00000,1.79688,22780,1,0.000000,FLUSH
60,0.00000,1.84896,24334,1,0.000000,FLUSH
61,0.00000,1.87500,25887,1,0.000000,FLUSH
62,0.00000,1.87500,27443,1,0.000000,FLUSH
63,0.00000,1.90104,28996,1,0.000000,FLUSH
64,0.00000,0.83333,30021,0,0.000000,FLUSH
65,0.00000,-0.02604,29578,1,0.000000,FLUSH
66,0.00000,-0.23438,28025,1,0.000000,FLUSH
67,0.00000,-0.28646,26472,1,0.000000,FLUSH
68,0.00000,-0.28646,24919,1,0.000000,FLUSH
69,0.00000,-0.28646,23366,1,0.000000,FLUSH
70,0.00000,-0.31250,21812,1,0.000000,FLUSH
71,0.00000,-0.33854,20258,1,0.000000,FLUSH
72,0.00000,-0.33854,18696,1,0.000000,FLUSH
73,0.00000,0.83333,17999,1,0.000000,FLUSH
74,0.00000,1.90104,18845,1,0.000000,FLUSH
75,0.00000,2.03125,20398,1,0.000000,FLUSH
76,0.00000,2.05729,21951,1,0.000000,FLUSH
77,0.00000,2.03125,23504,1,0.000000,FLUSH
78,0.00000,2.03125,25058,1,0.000000,FLUSH
79,0.00000,2.03125,26611,1,0.000000,FLUSH
80,0.00000,2.05729,28164,1,0.000000,FLUSH
81,0.00000,2.03125,29718,1,0.000000,FLUSH
82,0.00000,0.83333,29979,0,0.000000,FLUSH
83,0.00000,-0.26042,28803,1,0.000000,FLUSH
84,0.00000,-0.39063,27250,1,0.000000,FLUSH
85,0.00000,-0.39063,25696,1,0.000000,FLUSH
86,0.00000,-0.41667,24143,1,0.000000,FLUSH
87,0.00000,-0.41667,22590,1,0.000000,FLUSH
88,0.00000,-0.44271,21037,1,0.000000,FLUSH
89,0.00000,-0.44271,19484,1,0.000000,FLUSH
90,0.00000,-0.44271,17999,1,0.000000,FLUSH
91,0.00000,0.80729,18062,1,0.000000,FLUSH
92,0.00000,2.00521,19618,1,0.000000,FLUSH
93,0.00000,2.05729,21171,1,0.000000,FLUSH
94,0.00000,2.05729,22724,1,0.000000,FLUSH
95,0.00000,2.03125,24279,1,0.000000,FLUSH
96,0.00000,2.03125,25833,1,0.000000,FLUSH
97,0.00000,2.03125,27386,1,0.000000,FLUSH
98,0.00000,2.03125,28939,1,0.000000,FLUSH
99,0.00000,0.98958,30000,0,0.000000,FLUSH
100,0.00000,0.83333,30000,0,0.000000,NA
