SERIAL_NO=0
HW_VERSION=3.01
FW_VERSION=3.09
FLUSH,START,0,2023-08-11T11:48:56
FLUSH,STOP,0,2023-08-11T11:49:42
FLUSH,START,0,2023-08-11T11:49:44
FLUSH,STOP,0,2023-08-11T11:50:50
SAMPLE,START,1,2023-08-11T11:50:55
SAMPLE_VOL=54000
SAMPLE,STOP,1,2023-08-11T12:02:36
PRESERVE,START,1,2023-08-11T12:03:39
PRESERVE,STOP,1,2023-08-11T12:06:14
CLEANSE_CHAN,START,0,2023-08-11T12:06:16
CLEANSE_CHAN,STOP,0,2023-08-11T12:10:56	
