#2000-01-04T21:39:13
0,0.11250,-0.10417,30000,0,0.000000,NA
1,0.11250,-0.10417,30000,0,0.000000,NA
2,0.11250,-0.10417,30000,0,0.000000,NA
3,0.12188,-0.10417,30000,0,0.000000,NA
4,0.11250,-0.10417,30000,0,0.000000,NA
5,0.11250,-0.10417,30000,0,0.000000,NA
6,0.11250,-0.10417,30000,0,0.000000,NA
7,0.11250,-0.10417,28576,1,0.000000,CLEANSE_SYSTEM
8,0.11250,-0.10417,27038,1,0.000000,CLEANSE_SYSTEM
9,0.11250,-0.10417,25499,1,0.000000,CLEANSE_SYSTEM
10,0.11250,-0.10417,23960,1,0.000000,CLEANSE_SYSTEM
11,0.11250,-0.10417,22412,1,0.000000,CLEANSE_SYSTEM
12,0.11250,-0.10417,20872,1,0.000000,CLEANSE_SYSTEM
13,0.11250,-0.10417,19334,1,0.000000,CLEANSE_SYSTEM
14,0.11250,-0.10417,17999,1,0.000000,CLEANSE_SYSTEM
15,0.11250,-0.10417,18194,1,0.000000,CLEANSE_SYSTEM
16,0.11250,-0.10417,19732,1,0.000000,CLEANSE_SYSTEM
17,0.11250,-0.10417,21271,1,0.000000,CLEANSE_SYSTEM
18,0.11250,-0.10417,22809,1,0.000000,CLEANSE_SYSTEM
19,0.11250,-0.10417,24348,1,0.000000,CLEANSE_SYSTEM
20,0.11250,-0.10417,25886,1,0.000000,CLEANSE_SYSTEM	
