#2000-01-05T21:52:20
0,0.11250,-0.05208,30000,0,0.000000,NA
1,0.11250,-0.05208,30000,0,0.000000,NA
2,0.11250,-0.05208,30000,0,0.000000,NA
3,0.11250,1.04167,30000,0,0.000000,NA
4,0.11250,0.05208,30000,0,0.000000,NA
5,0.11250,-0.05208,30000,0,0.000000,NA
6,0.11250,-0.05208,30000,0,0.000000,NA
7,0.11250,-0.05208,30000,0,0.000000,NA
8,0.11250,-0.05208,30000,0,0.000000,NA
9,0.11250,-0.05208,30000,0,0.000000,NA
10,0.11250,-0.05208,30000,0,0.000000,NA
11,0.11250,-0.05208,30000,0,0.000000,NA
12,0.11250,0.00000,30000,0,0.000000,NA
13,0.11250,-0.05208,30000,0,0.000000,NA
14,0.11250,-0.05208,30000,0,0.000000,NA
15,0.11250,-0.05208,30000,0,0.000000,NA
16,0.11250,-0.05208,30000,0,0.000000,NA
17,0.11250,-0.05208,30000,0,0.000000,NA
18,0.11250,-0.05208,30000,0,0.000000,NA
19,0.11250,-0.05208,30000,0,0.000000,NA
20,0.11250,11.43229,30000,0,0.000000,NA
21,0.11250,14.55729,30000,0,0.000000,NA
22,0.11250,17.96875,30000,0,0.000000,NA
23,0.11250,18.15104,30000,0,0.000000,NA
24,0.11250,19.89584,30000,0,0.000000,NA
25,0.11250,21.84896,30000,0,0.000000,NA
26,0.11250,23.20313,30000,0,0.000000,NA
27,0.11250,24.32292,30000,0,0.000000,NA
28,0.11250,24.79167,30000,0,0.000000,NA
29,0.11250,24.94792,30000,0,0.000000,NA
30,0.11250,25.00000,30000,0,0.000000,NA
31,0.11250,25.02604,30000,0,0.000000,NA
32,0.11250,25.05209,30000,0,0.000000,NA
33,0.11250,25.02604,30000,0,0.000000,NA
34,0.11250,25.05209,30000,0,0.000000,NA
35,0.11250,25.10417,30000,0,0.000000,NA
36,0.11250,25.10417,30000,0,0.000000,NA
37,0.11250,25.13021,30000,0,0.000000,NA
38,0.11250,25.13021,30000,0,0.000000,NA
39,0.11250,25.13021,30000,0,0.000000,NA
40,0.11250,25.13021,30000,0,0.000000,NA
41,0.11250,25.13021,30000,0,0.000000,NA
42,0.11250,25.13021,30000,0,0.000000,NA
43,0.11250,25.13021,30000,0,0.000000,NA
44,0.11250,25.13021,30000,0,0.000000,NA
45,0.11250,25.10417,30000,0,0.000000,NA
46,0.11250,25.10417,30000,0,0.000000,NA
47,0.11250,25.10417,30000,0,0.000000,NA
48,0.11250,25.13021,30000,0,0.000000,NA
49,0.11250,25.10417,30000,0,0.000000,NA
50,0.11250,25.10417,30000,0,0.000000,NA
51,0.11250,25.10417,30000,0,0.000000,NA
52,0.11250,25.10417,30000,0,0.000000,NA
53,0.11250,25.10417,30000,0,0.000000,NA
54,0.11250,25.10417,30000,0,0.000000,NA
