#2023-08-10T17:36:16
0,0.00938,1.01562,30000,0,0.000000,NA
1,0.00938,1.01562,30000,0,0.000000,NA
2,0.00938,1.01562,30000,0,0.000000,NA
3,0.00938,0.72917,30000,0,0.000000,NA
4,0.00938,0.67708,30000,0,0.000000,NA
5,0.00938,0.67708,30000,0,0.000000,NA
6,0.00938,0.67708,30000,0,0.000000,NA
7,0.00938,-0.26042,28570,1,0.000000,CLEANSE_SYSTEM
8,0.00938,-1.17188,27031,1,0.000000,CLEANSE_SYSTEM
9,0.00938,-2.05729,25492,1,0.000000,CLEANSE_SYSTEM
10,0.00938,-2.68229,23945,1,0.000000,CLEANSE_SYSTEM
11,0.00938,-3.35938,22406,1,0.000000,CLEANSE_SYSTEM
12,0.00938,-3.93229,20866,1,0.000000,CLEANSE_SYSTEM
13,0.00938,-4.45312,19327,1,0.000000,CLEANSE_SYSTEM
14,0.00938,-4.92188,17999,1,0.000000,CLEANSE_SYSTEM
15,0.00938,-4.89583,17999,1,0.000000,CLEANSE_SYSTEM
16,0.00938,-4.89583,17999,1,0.000000,CLEANSE_SYSTEM
17,0.00938,-4.92188,17999,1,0.000000,CLEANSE_SYSTEM
18,0.00938,-4.92188,17999,1,0.000000,CLEANSE_SYSTEM
19,0.00938,-4.89583,17999,1,0.000000,CLEANSE_SYSTEM
20,0.00000,-4.89583,17999,1,0.000000,CLEANSE_SYSTEM
21,0.00000,-4.89583,17999,1,0.000000,CLEANSE_SYSTEM
22,0.00938,-4.92188,17999,1,0.000000,CLEANSE_SYSTEM
23,0.00938,-4.92188,17999,1,0.000000,CLEANSE_SYSTEM
24,0.00938,-4.89583,17999,1,0.000000,CLEANSE_SYSTEM
25,0.00938,-4.89583,17999,1,0.000000,CLEANSE_SYSTEM
26,0.00000,-4.89583,17999,1,0.000000,CLEANSE_SYSTEM
27,0.00938,-4.89583,17999,1,0.000000,CLEANSE_SYSTEM
28,0.00938,-4.89583,17999,1,0.000000,CLEANSE_SYSTEM
29,0.00938,-4.89583,17999,1,0.000000,CLEANSE_SYSTEM
30,0.00938,-4.89583,17999,1,0.000000,CLEANSE_SYSTEM
31,0.00938,-4.89583,17999,1,0.000000,CLEANSE_SYSTEM
32,0.00938,-4.89583,17999,1,0.000000,CLEANSE_SYSTEM
33,0.00938,-4.89583,17999,1,0.000000,CLEANSE_SYSTEM
34,0.00000,-4.89583,17999,1,0.000000,CLEANSE_SYSTEM
35,0.00938,-4.89583,18192,1,0.000000,CLEANSE_SYSTEM
36,0.00938,0.26042,19730,1,0.000000,CLEANSE_SYSTEM
37,0.00938,0.70312,21268,1,0.000000,CLEANSE_SYSTEM
38,0.00938,0.83333,22807,1,0.000000,CLEANSE_SYSTEM
39,0.00938,0.70312,24346,1,0.000000,CLEANSE_SYSTEM
40,0.00938,0.59896,25893,1,0.000000,CLEANSE_SYSTEM
41,0.00938,1.11979,27433,1,0.000000,CLEANSE_SYSTEM
42,0.00938,2.63021,28972,1,0.000000,CLEANSE_SYSTEM
43,0.00938,2.21354,29998,0,0.000000,CLEANSE_SYSTEM
44,0.00938,-0.28646,29489,1,0.000000,CLEANSE_SYSTEM
45,0.00938,-1.53646,27950,1,0.000000,CLEANSE_SYSTEM
46,0.00000,-2.36979,26412,1,0.000000,CLEANSE_SYSTEM
47,0.00938,-3.17708,24873,1,0.000000,CLEANSE_SYSTEM
48,0.00938,-3.90625,23334,1,0.000000,CLEANSE_SYSTEM
49,0.00938,-4.47917,21796,1,0.000000,CLEANSE_SYSTEM
50,0.00938,-5.10417,20252,1,0.000000,CLEANSE_SYSTEM
51,0.00938,-5.59896,18714,1,0.000000,CLEANSE_SYSTEM
52,0.00938,-5.85938,17999,1,0.000000,CLEANSE_SYSTEM
53,0.00938,-5.88542,17999,1,0.000000,CLEANSE_SYSTEM
54,0.00000,-5.85938,17999,1,0.000000,CLEANSE_SYSTEM
55,0.00938,-5.85938,17999,1,0.000000,CLEANSE_SYSTEM
56,0.00938,-5.85938,17999,1,0.000000,CLEANSE_SYSTEM
57,0.00938,-5.85938,17999,1,0.000000,CLEANSE_SYSTEM
58,0.00938,-5.85938,17999,1,0.000000,CLEANSE_SYSTEM
59,0.00938,-5.85938,17999,1,0.000000,CLEANSE_SYSTEM
60,0.00000,-5.85938,17999,1,0.000000,CLEANSE_SYSTEM
61,0.00938,-5.85938,17999,1,0.000000,CLEANSE_SYSTEM
62,0.00938,-5.85938,17999,1,0.000000,CLEANSE_SYSTEM
63,0.00938,-5.85938,17999,1,0.000000,CLEANSE_SYSTEM
64,0.00938,-5.85938,17999,1,0.000000,CLEANSE_SYSTEM
65,0.00938,-5.85938,17999,1,0.000000,CLEANSE_SYSTEM
66,0.00938,-5.85938,17999,1,0.000000,CLEANSE_SYSTEM
67,0.00938,-5.85938,17999,1,0.000000,CLEANSE_SYSTEM
68,0.00000,-5.85938,17999,1,0.000000,CLEANSE_SYSTEM
69,0.00938,-5.85938,17999,1,0.000000,CLEANSE_SYSTEM
70,0.00938,-5.83333,17999,1,0.000000,CLEANSE_SYSTEM
71,0.00938,-5.85938,17999,1,0.000000,CLEANSE_SYSTEM
72,0.00938,-5.85938,17999,1,0.000000,CLEANSE_SYSTEM
73,0.00938,-2.86458,18807,1,0.000000,CLEANSE_SYSTEM
74,0.00938,-0.70312,20345,1,0.000000,CLEANSE_SYSTEM
75,0.00938,0.49479,21884,1,0.000000,CLEANSE_SYSTEM
76,0.00000,1.84896,23422,1,0.000000,CLEANSE_SYSTEM
77,0.00938,2.55208,24961,1,0.000000,CLEANSE_SYSTEM
78,0.00000,2.39583,26499,1,0.000000,CLEANSE_SYSTEM
79,0.00000,2.13542,28038,1,0.000000,CLEANSE_SYSTEM
80,0.00938,1.92708,29587,1,0.000000,CLEANSE_SYSTEM
81,0.00938,1.14583,30000,0,0.000000,CLEANSE_SYSTEM
82,0.00938,-1.04167,28888,1,0.000000,CLEANSE_SYSTEM
83,0.00000,-2.08333,27349,1,0.000000,CLEANSE_SYSTEM
84,0.00938,-2.94271,25811,1,0.000000,CLEANSE_SYSTEM
85,0.00000,-3.72396,24273,1,0.000000,CLEANSE_SYSTEM
86,0.00938,-4.40104,22734,1,0.000000,CLEANSE_SYSTEM
87,0.00000,-4.97396,21196,1,0.000000,CLEANSE_SYSTEM
88,0.00000,-5.52083,19657,1,0.000000,CLEANSE_SYSTEM
89,0.00000,-5.98958,18117,1,0.000000,CLEANSE_SYSTEM
90,0.00938,-6.04167,17999,1,0.000000,CLEANSE_SYSTEM
91,0.00000,-6.04167,17999,1,0.000000,CLEANSE_SYSTEM
92,0.00938,-6.04167,17999,1,0.000000,CLEANSE_SYSTEM
93,0.00938,-6.04167,17999,1,0.000000,CLEANSE_SYSTEM
94,0.00938,-6.04167,17999,1,0.000000,CLEANSE_SYSTEM
95,0.00000,-6.04167,17999,1,0.000000,CLEANSE_SYSTEM
96,0.00938,-6.04167,17999,1,0.000000,CLEANSE_SYSTEM
97,0.00938,-6.04167,17999,1,0.000000,CLEANSE_SYSTEM
98,0.00938,-6.04167,17999,1,0.000000,CLEANSE_SYSTEM
99,0.00000,-6.04167,17999,1,0.000000,CLEANSE_SYSTEM
100,0.00000,-6.04167,17999,1,0.000000,CLEANSE_SYSTEM
101,0.00938,-6.04167,17999,1,0.000000,CLEANSE_SYSTEM
102,0.00000,-6.04167,17999,1,0.000000,CLEANSE_SYSTEM
103,0.00000,-6.04167,17999,1,0.000000,CLEANSE_SYSTEM
104,0.00000,-6.01562,17999,1,0.000000,CLEANSE_SYSTEM
105,0.00938,-6.01562,17999,1,0.000000,CLEANSE_SYSTEM
106,0.00938,-6.04167,17999,1,0.000000,CLEANSE_SYSTEM
107,0.00938,-6.01562,17999,1,0.000000,CLEANSE_SYSTEM
108,0.00938,-6.01562,17999,1,0.000000,CLEANSE_SYSTEM
109,0.00938,-6.01562,17999,1,0.000000,CLEANSE_SYSTEM
110,0.00938,-6.04167,17999,1,0.000000,CLEANSE_SYSTEM
111,0.00000,-0.15625,19404,1,0.000000,CLEANSE_SYSTEM
112,0.00000,0.67708,20942,1,0.000000,CLEANSE_SYSTEM
113,0.00938,0.80729,22481,1,0.000000,CLEANSE_SYSTEM
114,0.00000,0.88542,24019,1,0.000000,CLEANSE_SYSTEM
115,0.00938,0.67708,25558,1,0.000000,CLEANSE_SYSTEM
116,0.00938,0.59896,27097,1,0.000000,CLEANSE_SYSTEM
117,0.00938,0.59896,28635,1,0.000000,CLEANSE_SYSTEM
118,0.00938,1.32813,30000,0,0.000000,CLEANSE_SYSTEM
119,0.00938,0.39063,29838,1,0.000000,CLEANSE_SYSTEM
120,0.00938,-1.79688,28291,1,0.000000,CLEANSE_SYSTEM
